filename,symbol,commodity,category,size_mb
DC_X20_1min.txt,UNKNOWN,Unknown,other,0.37
DC_X21_1min.txt,UNKNOWN,Unknown,other,0.24
DC_X22_1min.txt,UNKNOWN,Unknown,other,0.25
DC_X23_1min.txt,UNKNOWN,Unknown,other,0.28
DC_X24_1min.txt,UNKNOWN,Unknown,other,0.41
DC_Z08_1min.txt,UNKNOWN,Unknown,other,0.27
DC_Z09_1min.txt,UNKNOWN,Unknown,other,0.37
DC_Z10_1min.txt,UNKNOWN,Unknown,other,0.34
DC_Z11_1min.txt,UNKNOWN,Unknown,other,0.41
DC_Z12_1min.txt,UNKNOWN,Unknown,other,0.36
DC_Z13_1min.txt,UNKNOWN,Unknown,other,0.34
DC_Z14_1min.txt,UNKNOWN,Unknown,other,0.38
DC_Z15_1min.txt,UNKNOWN,Unknown,other,0.25
DC_Z16_1min.txt,UNKNOWN,Unknown,other,0.29
DC_Z17_1min.txt,UNKNOWN,Unknown,other,0.25
DC_Z18_1min.txt,UNKNOWN,Unknown,other,0.34
DC_Z19_1min.txt,UNKNOWN,Unknown,other,0.34
DC_Z20_1min.txt,UNKNOWN,Unknown,other,0.37
DC_Z21_1min.txt,UNKNOWN,Unknown,other,0.23
DC_Z22_1min.txt,UNKNOWN,Unknown,other,0.29
DC_Z23_1min.txt,UNKNOWN,Unknown,other,0.29
DC_Z24_1min.txt,UNKNOWN,Unknown,other,0.38
E1_H08_1min.txt,UNKNOWN,Unknown,other,2.63
E1_H09_1min.txt,UNKNOWN,Unknown,other,3.31
E1_H10_1min.txt,UNKNOWN,Unknown,other,3.72
E1_H11_1min.txt,UNKNOWN,Unknown,other,3.82
E1_H12_1min.txt,UNKNOWN,Unknown,other,3.54
E1_H13_1min.txt,UNKNOWN,Unknown,other,3.40
E1_H14_1min.txt,UNKNOWN,Unknown,other,3.38
E1_H15_1min.txt,UNKNOWN,Unknown,other,3.18
E1_H16_1min.txt,UNKNOWN,Unknown,other,3.22
E1_H17_1min.txt,UNKNOWN,Unknown,other,3.11
E1_H18_1min.txt,UNKNOWN,Unknown,other,3.69
E1_H19_1min.txt,UNKNOWN,Unknown,other,3.32
E1_H20_1min.txt,UNKNOWN,Unknown,other,3.51
E1_H21_1min.txt,UNKNOWN,Unknown,other,3.72
E1_H22_1min.txt,UNKNOWN,Unknown,other,3.51
E1_H23_1min.txt,UNKNOWN,Unknown,other,3.59
E1_H24_1min.txt,UNKNOWN,Unknown,other,4.13
E1_M08_1min.txt,UNKNOWN,Unknown,other,3.46
E1_M09_1min.txt,UNKNOWN,Unknown,other,3.45
E1_M10_1min.txt,UNKNOWN,Unknown,other,3.91
E1_M11_1min.txt,UNKNOWN,Unknown,other,4.03
E1_M12_1min.txt,UNKNOWN,Unknown,other,3.70
E1_M13_1min.txt,UNKNOWN,Unknown,other,3.66
E1_M14_1min.txt,UNKNOWN,Unknown,other,3.15
E1_M15_1min.txt,UNKNOWN,Unknown,other,3.18
E1_M16_1min.txt,UNKNOWN,Unknown,other,3.27
E1_M17_1min.txt,UNKNOWN,Unknown,other,3.72
E1_M18_1min.txt,UNKNOWN,Unknown,other,3.65
E1_M19_1min.txt,UNKNOWN,Unknown,other,3.39
E1_M20_1min.txt,UNKNOWN,Unknown,other,3.80
E1_M21_1min.txt,UNKNOWN,Unknown,other,3.67
E1_M22_1min.txt,UNKNOWN,Unknown,other,3.96
E1_M23_1min.txt,UNKNOWN,Unknown,other,4.29
E1_M24_1min.txt,UNKNOWN,Unknown,other,4.35
E1_U08_1min.txt,UNKNOWN,Unknown,other,3.69
E1_U09_1min.txt,UNKNOWN,Unknown,other,3.49
E1_U10_1min.txt,UNKNOWN,Unknown,other,3.81
E1_U11_1min.txt,UNKNOWN,Unknown,other,4.28
E1_U12_1min.txt,UNKNOWN,Unknown,other,3.73
E1_U13_1min.txt,UNKNOWN,Unknown,other,3.67
E1_U14_1min.txt,UNKNOWN,Unknown,other,3.14
E1_U15_1min.txt,UNKNOWN,Unknown,other,3.20
E1_U16_1min.txt,UNKNOWN,Unknown,other,3.59
E1_U17_1min.txt,UNKNOWN,Unknown,other,3.69
E1_U18_1min.txt,UNKNOWN,Unknown,other,3.69
E1_U19_1min.txt,UNKNOWN,Unknown,other,3.68
E1_U20_1min.txt,UNKNOWN,Unknown,other,3.74
E1_U21_1min.txt,UNKNOWN,Unknown,other,3.52
E1_U22_1min.txt,UNKNOWN,Unknown,other,4.62
E1_U23_1min.txt,UNKNOWN,Unknown,other,4.15
E1_U24_1min.txt,UNKNOWN,Unknown,other,4.40
E1_Z08_1min.txt,UNKNOWN,Unknown,other,3.71
E1_Z09_1min.txt,UNKNOWN,Unknown,other,3.84
E1_Z10_1min.txt,UNKNOWN,Unknown,other,3.98
E1_Z11_1min.txt,UNKNOWN,Unknown,other,3.80
E1_Z12_1min.txt,UNKNOWN,Unknown,other,3.62
E1_Z13_1min.txt,UNKNOWN,Unknown,other,3.60
E1_Z14_1min.txt,UNKNOWN,Unknown,other,3.70
E1_Z15_1min.txt,UNKNOWN,Unknown,other,3.16
E1_Z16_1min.txt,UNKNOWN,Unknown,other,3.53
E1_Z17_1min.txt,UNKNOWN,Unknown,other,3.82
E1_Z18_1min.txt,UNKNOWN,Unknown,other,3.63
E1_Z19_1min.txt,UNKNOWN,Unknown,other,3.55
E1_Z20_1min.txt,UNKNOWN,Unknown,other,3.70
E1_Z21_1min.txt,UNKNOWN,Unknown,other,3.67
E1_Z22_1min.txt,UNKNOWN,Unknown,other,4.29
E1_Z23_1min.txt,UNKNOWN,Unknown,other,4.28
E1_Z24_1min.txt,UNKNOWN,Unknown,other,4.52
E6_F18_1min.txt,UNKNOWN,Unknown,other,0.41
E6_F19_1min.txt,UNKNOWN,Unknown,other,0.19
E6_F20_1min.txt,UNKNOWN,Unknown,other,0.09
E6_F21_1min.txt,UNKNOWN,Unknown,other,0.29
E6_F22_1min.txt,UNKNOWN,Unknown,other,0.17
E6_F23_1min.txt,UNKNOWN,Unknown,other,0.23
E6_F24_1min.txt,UNKNOWN,Unknown,other,0.24
E6_G18_1min.txt,UNKNOWN,Unknown,other,0.29
E6_G19_1min.txt,UNKNOWN,Unknown,other,0.13
E6_G20_1min.txt,UNKNOWN,Unknown,other,0.06
E6_G21_1min.txt,UNKNOWN,Unknown,other,0.19
E6_G22_1min.txt,UNKNOWN,Unknown,other,0.13
E6_G23_1min.txt,UNKNOWN,Unknown,other,0.10
E6_G24_1min.txt,UNKNOWN,Unknown,other,0.25
E6_H08_1min.txt,UNKNOWN,Unknown,other,3.39
E6_H09_1min.txt,UNKNOWN,Unknown,other,4.66
E6_H10_1min.txt,UNKNOWN,Unknown,other,4.88
E6_H11_1min.txt,UNKNOWN,Unknown,other,5.19
E6_H12_1min.txt,UNKNOWN,Unknown,other,5.00
E6_H13_1min.txt,UNKNOWN,Unknown,other,4.74
E6_H14_1min.txt,UNKNOWN,Unknown,other,4.65
E6_H15_1min.txt,UNKNOWN,Unknown,other,5.17
E6_H16_1min.txt,UNKNOWN,Unknown,other,5.32
E6_H17_1min.txt,UNKNOWN,Unknown,other,5.26
E6_H18_1min.txt,UNKNOWN,Unknown,other,5.51
E6_H19_1min.txt,UNKNOWN,Unknown,other,5.34
E6_H20_1min.txt,UNKNOWN,Unknown,other,5.26
E6_H21_1min.txt,UNKNOWN,Unknown,other,5.51
E6_H22_1min.txt,UNKNOWN,Unknown,other,5.46
E6_H23_1min.txt,UNKNOWN,Unknown,other,5.21
E6_H24_1min.txt,UNKNOWN,Unknown,other,5.55
E6_J17_1min.txt,UNKNOWN,Unknown,other,0.21
E6_J18_1min.txt,UNKNOWN,Unknown,other,0.24
E6_J19_1min.txt,UNKNOWN,Unknown,other,0.16
E6_J20_1min.txt,UNKNOWN,Unknown,other,0.16
E6_J21_1min.txt,UNKNOWN,Unknown,other,0.23
E6_J22_1min.txt,UNKNOWN,Unknown,other,0.20
E6_J23_1min.txt,UNKNOWN,Unknown,other,0.13
E6_J24_1min.txt,UNKNOWN,Unknown,other,0.27
E6_K17_1min.txt,UNKNOWN,Unknown,other,0.21
E6_K18_1min.txt,UNKNOWN,Unknown,other,0.21
E6_K19_1min.txt,UNKNOWN,Unknown,other,0.10
E6_K20_1min.txt,UNKNOWN,Unknown,other,0.11
E6_K21_1min.txt,UNKNOWN,Unknown,other,0.16
E6_K22_1min.txt,UNKNOWN,Unknown,other,0.12
E6_K23_1min.txt,UNKNOWN,Unknown,other,0.08
E6_K24_1min.txt,UNKNOWN,Unknown,other,0.21
E6_M08_1min.txt,UNKNOWN,Unknown,other,4.82
E6_M09_1min.txt,UNKNOWN,Unknown,other,4.81
E6_M10_1min.txt,UNKNOWN,Unknown,other,5.27
E6_M11_1min.txt,UNKNOWN,Unknown,other,5.07
E6_M12_1min.txt,UNKNOWN,Unknown,other,5.07
E6_M13_1min.txt,UNKNOWN,Unknown,other,4.94
E6_M14_1min.txt,UNKNOWN,Unknown,other,4.60
E6_M15_1min.txt,UNKNOWN,Unknown,other,5.39
E6_M16_1min.txt,UNKNOWN,Unknown,other,5.44
E6_M17_1min.txt,UNKNOWN,Unknown,other,5.86
E6_M18_1min.txt,UNKNOWN,Unknown,other,5.52
E6_M19_1min.txt,UNKNOWN,Unknown,other,5.38
E6_M20_1min.txt,UNKNOWN,Unknown,other,5.61
E6_M21_1min.txt,UNKNOWN,Unknown,other,5.50
E6_M22_1min.txt,UNKNOWN,Unknown,other,5.51
E6_M23_1min.txt,UNKNOWN,Unknown,other,5.71
E6_M24_1min.txt,UNKNOWN,Unknown,other,5.41
E6_N17_1min.txt,UNKNOWN,Unknown,other,0.35
E6_N18_1min.txt,UNKNOWN,Unknown,other,0.28
E6_N19_1min.txt,UNKNOWN,Unknown,other,0.15
E6_N20_1min.txt,UNKNOWN,Unknown,other,0.29
E6_N21_1min.txt,UNKNOWN,Unknown,other,0.20
E6_N22_1min.txt,UNKNOWN,Unknown,other,0.21
E6_N23_1min.txt,UNKNOWN,Unknown,other,0.17
E6_N24_1min.txt,UNKNOWN,Unknown,other,0.22
E6_Q17_1min.txt,UNKNOWN,Unknown,other,0.29
E6_Q18_1min.txt,UNKNOWN,Unknown,other,0.11
E6_Q19_1min.txt,UNKNOWN,Unknown,other,0.12
E6_Q20_1min.txt,UNKNOWN,Unknown,other,0.25
E6_Q21_1min.txt,UNKNOWN,Unknown,other,0.15
E6_Q22_1min.txt,UNKNOWN,Unknown,other,0.16
E6_Q23_1min.txt,UNKNOWN,Unknown,other,0.12
E6_Q24_1min.txt,UNKNOWN,Unknown,other,0.13
E6_U08_1min.txt,UNKNOWN,Unknown,other,5.00
E6_U09_1min.txt,UNKNOWN,Unknown,other,4.98
E6_U10_1min.txt,UNKNOWN,Unknown,other,5.53
E6_U11_1min.txt,UNKNOWN,Unknown,other,5.45
E6_U12_1min.txt,UNKNOWN,Unknown,other,5.04
E6_U13_1min.txt,UNKNOWN,Unknown,other,4.97
E6_U14_1min.txt,UNKNOWN,Unknown,other,4.62
E6_U15_1min.txt,UNKNOWN,Unknown,other,5.52
E6_U16_1min.txt,UNKNOWN,Unknown,other,5.69
E6_U17_1min.txt,UNKNOWN,Unknown,other,5.62
E6_U18_1min.txt,UNKNOWN,Unknown,other,5.71
E6_U19_1min.txt,UNKNOWN,Unknown,other,5.42
E6_U20_1min.txt,UNKNOWN,Unknown,other,5.60
E6_U21_1min.txt,UNKNOWN,Unknown,other,5.37
E6_U22_1min.txt,UNKNOWN,Unknown,other,5.88
E6_U23_1min.txt,UNKNOWN,Unknown,other,5.70
E6_U24_1min.txt,UNKNOWN,Unknown,other,5.54
E6_V17_1min.txt,UNKNOWN,Unknown,other,0.39
E6_V18_1min.txt,UNKNOWN,Unknown,other,0.20
E6_V19_1min.txt,UNKNOWN,Unknown,other,0.15
E6_V20_1min.txt,UNKNOWN,Unknown,other,0.36
E6_V21_1min.txt,UNKNOWN,Unknown,other,0.18
E6_V22_1min.txt,UNKNOWN,Unknown,other,0.32
E6_V23_1min.txt,UNKNOWN,Unknown,other,0.24
E6_V24_1min.txt,UNKNOWN,Unknown,other,0.29
E6_X17_1min.txt,UNKNOWN,Unknown,other,0.31
E6_X18_1min.txt,UNKNOWN,Unknown,other,0.17
E6_X19_1min.txt,UNKNOWN,Unknown,other,0.06
E6_X20_1min.txt,UNKNOWN,Unknown,other,0.27
E6_X21_1min.txt,UNKNOWN,Unknown,other,0.15
E6_X22_1min.txt,UNKNOWN,Unknown,other,0.11
E6_X23_1min.txt,UNKNOWN,Unknown,other,0.17
E6_X24_1min.txt,UNKNOWN,Unknown,other,0.26
E6_Z08_1min.txt,UNKNOWN,Unknown,other,5.15
E6_Z09_1min.txt,UNKNOWN,Unknown,other,4.90
E6_Z10_1min.txt,UNKNOWN,Unknown,other,5.14
E6_Z11_1min.txt,UNKNOWN,Unknown,other,5.22
E6_Z12_1min.txt,UNKNOWN,Unknown,other,4.97
E6_Z13_1min.txt,UNKNOWN,Unknown,other,4.91
E6_Z14_1min.txt,UNKNOWN,Unknown,other,5.04
E6_Z15_1min.txt,UNKNOWN,Unknown,other,5.26
E6_Z16_1min.txt,UNKNOWN,Unknown,other,5.48
E6_Z17_1min.txt,UNKNOWN,Unknown,other,5.82
E6_Z18_1min.txt,UNKNOWN,Unknown,other,5.68
E6_Z19_1min.txt,UNKNOWN,Unknown,other,5.52
E6_Z20_1min.txt,UNKNOWN,Unknown,other,5.74
E6_Z21_1min.txt,UNKNOWN,Unknown,other,5.51
E6_Z22_1min.txt,UNKNOWN,Unknown,other,5.87
E6_Z23_1min.txt,UNKNOWN,Unknown,other,5.76
E6_Z24_1min.txt,UNKNOWN,Unknown,other,5.77
E7_H08_1min.txt,UNKNOWN,Unknown,other,1.26
E7_H09_1min.txt,UNKNOWN,Unknown,other,2.02
E7_H10_1min.txt,UNKNOWN,Unknown,other,2.38
E7_H11_1min.txt,UNKNOWN,Unknown,other,2.95
E7_H12_1min.txt,UNKNOWN,Unknown,other,2.62
E7_H13_1min.txt,UNKNOWN,Unknown,other,2.55
E7_H14_1min.txt,UNKNOWN,Unknown,other,2.42
E7_H15_1min.txt,UNKNOWN,Unknown,other,2.58
E7_H16_1min.txt,UNKNOWN,Unknown,other,2.72
E7_H17_1min.txt,UNKNOWN,Unknown,other,2.48
E7_H18_1min.txt,UNKNOWN,Unknown,other,2.90
E7_H19_1min.txt,UNKNOWN,Unknown,other,2.63
E7_H20_1min.txt,UNKNOWN,Unknown,other,2.47
E7_H21_1min.txt,UNKNOWN,Unknown,other,3.70
E7_H22_1min.txt,UNKNOWN,Unknown,other,3.19
E7_H23_1min.txt,UNKNOWN,Unknown,other,3.23
E7_H24_1min.txt,UNKNOWN,Unknown,other,2.94
E7_M08_1min.txt,UNKNOWN,Unknown,other,2.21
E7_M09_1min.txt,UNKNOWN,Unknown,other,1.88
E7_M10_1min.txt,UNKNOWN,Unknown,other,2.95
E7_M11_1min.txt,UNKNOWN,Unknown,other,2.94
E7_M12_1min.txt,UNKNOWN,Unknown,other,2.54
E7_M13_1min.txt,UNKNOWN,Unknown,other,2.53
E7_M14_1min.txt,UNKNOWN,Unknown,other,2.01
E7_M15_1min.txt,UNKNOWN,Unknown,other,3.17
E7_M16_1min.txt,UNKNOWN,Unknown,other,2.34
E7_M17_1min.txt,UNKNOWN,Unknown,other,2.81
E7_M18_1min.txt,UNKNOWN,Unknown,other,2.87
E7_M19_1min.txt,UNKNOWN,Unknown,other,2.97
E7_M20_1min.txt,UNKNOWN,Unknown,other,3.85
E7_M21_1min.txt,UNKNOWN,Unknown,other,3.30
E7_M22_1min.txt,UNKNOWN,Unknown,other,3.20
E7_M23_1min.txt,UNKNOWN,Unknown,other,3.29
E7_M24_1min.txt,UNKNOWN,Unknown,other,2.50
E7_U08_1min.txt,UNKNOWN,Unknown,other,2.14
E7_U09_1min.txt,UNKNOWN,Unknown,other,1.90
E7_U10_1min.txt,UNKNOWN,Unknown,other,2.62
E7_U11_1min.txt,UNKNOWN,Unknown,other,3.16
E7_U12_1min.txt,UNKNOWN,Unknown,other,2.43
E7_U13_1min.txt,UNKNOWN,Unknown,other,2.33
E7_U14_1min.txt,UNKNOWN,Unknown,other,1.64
E7_U15_1min.txt,UNKNOWN,Unknown,other,2.95
E7_U16_1min.txt,UNKNOWN,Unknown,other,2.33
E7_U17_1min.txt,UNKNOWN,Unknown,other,2.79
E7_U18_1min.txt,UNKNOWN,Unknown,other,2.84
E7_U19_1min.txt,UNKNOWN,Unknown,other,2.87
E7_U20_1min.txt,UNKNOWN,Unknown,other,3.84
E7_U21_1min.txt,UNKNOWN,Unknown,other,2.92
E7_U22_1min.txt,UNKNOWN,Unknown,other,3.91
E7_U23_1min.txt,UNKNOWN,Unknown,other,3.05
E7_U24_1min.txt,UNKNOWN,Unknown,other,2.59
E7_Z08_1min.txt,UNKNOWN,Unknown,other,2.49
E7_Z09_1min.txt,UNKNOWN,Unknown,other,2.21
E7_Z10_1min.txt,UNKNOWN,Unknown,other,2.99
E7_Z11_1min.txt,UNKNOWN,Unknown,other,3.03
E7_Z12_1min.txt,UNKNOWN,Unknown,other,2.57
E7_Z13_1min.txt,UNKNOWN,Unknown,other,2.19
E7_Z14_1min.txt,UNKNOWN,Unknown,other,2.33
E7_Z15_1min.txt,UNKNOWN,Unknown,other,2.70
E7_Z16_1min.txt,UNKNOWN,Unknown,other,2.28
E7_Z17_1min.txt,UNKNOWN,Unknown,other,2.91
E7_Z18_1min.txt,UNKNOWN,Unknown,other,2.92
E7_Z19_1min.txt,UNKNOWN,Unknown,other,2.42
E7_Z20_1min.txt,UNKNOWN,Unknown,other,3.82
E7_Z21_1min.txt,UNKNOWN,Unknown,other,2.88
E7_Z22_1min.txt,UNKNOWN,Unknown,other,3.97
E7_Z23_1min.txt,UNKNOWN,Unknown,other,3.01
E7_Z24_1min.txt,UNKNOWN,Unknown,other,3.05
EBM_F09_1min.txt,UNKNOWN,Unknown,other,0.43
EBM_F10_1min.txt,UNKNOWN,Unknown,other,0.46
EBM_F11_1min.txt,UNKNOWN,Unknown,other,1.07
EBM_F12_1min.txt,UNKNOWN,Unknown,other,1.17
EBM_F13_1min.txt,UNKNOWN,Unknown,other,1.53
EBM_F14_1min.txt,UNKNOWN,Unknown,other,1.26
EBM_F15_1min.txt,UNKNOWN,Unknown,other,1.27
EBM_H09_1min.txt,UNKNOWN,Unknown,other,0.50
EBM_H10_1min.txt,UNKNOWN,Unknown,other,0.50
EBM_H11_1min.txt,UNKNOWN,Unknown,other,1.13
EBM_H12_1min.txt,UNKNOWN,Unknown,other,1.42
EBM_H13_1min.txt,UNKNOWN,Unknown,other,1.75
EBM_H14_1min.txt,UNKNOWN,Unknown,other,1.40
EBM_H15_1min.txt,UNKNOWN,Unknown,other,1.61
EBM_H16_1min.txt,UNKNOWN,Unknown,other,2.08
EBM_H17_1min.txt,UNKNOWN,Unknown,other,1.97
EBM_H18_1min.txt,UNKNOWN,Unknown,other,1.94
EBM_H19_1min.txt,UNKNOWN,Unknown,other,1.91
EBM_H20_1min.txt,UNKNOWN,Unknown,other,1.95
EBM_H21_1min.txt,UNKNOWN,Unknown,other,2.24
EBM_H22_1min.txt,UNKNOWN,Unknown,other,2.88
EBM_H23_1min.txt,UNKNOWN,Unknown,other,3.77
EBM_H24_1min.txt,UNKNOWN,Unknown,other,3.54
EBM_K08_1min.txt,UNKNOWN,Unknown,other,0.31
EBM_K09_1min.txt,UNKNOWN,Unknown,other,0.58
EBM_K10_1min.txt,UNKNOWN,Unknown,other,0.64
EBM_K11_1min.txt,UNKNOWN,Unknown,other,1.39
EBM_K12_1min.txt,UNKNOWN,Unknown,other,1.36
EBM_K13_1min.txt,UNKNOWN,Unknown,other,1.65
EBM_K14_1min.txt,UNKNOWN,Unknown,other,1.43
EBM_K15_1min.txt,UNKNOWN,Unknown,other,1.72
EBM_K16_1min.txt,UNKNOWN,Unknown,other,2.03
EBM_K17_1min.txt,UNKNOWN,Unknown,other,1.81
EBM_K18_1min.txt,UNKNOWN,Unknown,other,1.68
EBM_K19_1min.txt,UNKNOWN,Unknown,other,1.70
EBM_K20_1min.txt,UNKNOWN,Unknown,other,1.87
EBM_K21_1min.txt,UNKNOWN,Unknown,other,2.11
EBM_K22_1min.txt,UNKNOWN,Unknown,other,2.79
EBM_K23_1min.txt,UNKNOWN,Unknown,other,3.49
EBM_K24_1min.txt,UNKNOWN,Unknown,other,3.25
EBM_Q08_1min.txt,UNKNOWN,Unknown,other,0.02
EBM_Q09_1min.txt,UNKNOWN,Unknown,other,0.01
EBM_Q10_1min.txt,UNKNOWN,Unknown,other,0.00
EBM_Q11_1min.txt,UNKNOWN,Unknown,other,0.00
EBM_Q12_1min.txt,UNKNOWN,Unknown,other,0.00
EBM_U15_1min.txt,UNKNOWN,Unknown,other,1.68
EBM_U16_1min.txt,UNKNOWN,Unknown,other,2.03
EBM_U17_1min.txt,UNKNOWN,Unknown,other,1.89
EBM_U18_1min.txt,UNKNOWN,Unknown,other,1.84
EBM_U19_1min.txt,UNKNOWN,Unknown,other,1.85
EBM_U20_1min.txt,UNKNOWN,Unknown,other,1.98
EBM_U21_1min.txt,UNKNOWN,Unknown,other,2.68
EBM_U22_1min.txt,UNKNOWN,Unknown,other,3.98
EBM_U23_1min.txt,UNKNOWN,Unknown,other,4.65
EBM_U24_1min.txt,UNKNOWN,Unknown,other,3.86
EBM_X08_1min.txt,UNKNOWN,Unknown,other,1.09
EBM_X09_1min.txt,UNKNOWN,Unknown,other,1.30
EBM_X10_1min.txt,UNKNOWN,Unknown,other,1.86
EBM_X11_1min.txt,UNKNOWN,Unknown,other,3.31
EBM_X12_1min.txt,UNKNOWN,Unknown,other,3.18
EBM_X13_1min.txt,UNKNOWN,Unknown,other,3.17
EBM_X14_1min.txt,UNKNOWN,Unknown,other,2.90
EBM_Z15_1min.txt,UNKNOWN,Unknown,other,3.00
EBM_Z16_1min.txt,UNKNOWN,Unknown,other,2.91
EBM_Z17_1min.txt,UNKNOWN,Unknown,other,2.73
EBM_Z18_1min.txt,UNKNOWN,Unknown,other,2.71
EBM_Z19_1min.txt,UNKNOWN,Unknown,other,2.66
EBM_Z20_1min.txt,UNKNOWN,Unknown,other,2.86
EBM_Z21_1min.txt,UNKNOWN,Unknown,other,3.59
EBM_Z22_1min.txt,UNKNOWN,Unknown,other,5.23
EBM_Z23_1min.txt,UNKNOWN,Unknown,other,5.19
EBM_Z24_1min.txt,UNKNOWN,Unknown,other,4.88
ER_F09_1min.txt,UNKNOWN,Unknown,other,0.11
ER_F10_1min.txt,UNKNOWN,Unknown,other,0.07
ER_F11_1min.txt,UNKNOWN,Unknown,other,0.09
ER_F12_1min.txt,UNKNOWN,Unknown,other,0.07
ER_F13_1min.txt,UNKNOWN,Unknown,other,0.03
ER_F14_1min.txt,UNKNOWN,Unknown,other,0.06
ER_F15_1min.txt,UNKNOWN,Unknown,other,0.10
ER_F16_1min.txt,UNKNOWN,Unknown,other,0.06
ER_F17_1min.txt,UNKNOWN,Unknown,other,0.05
ER_F18_1min.txt,UNKNOWN,Unknown,other,0.12
ER_F19_1min.txt,UNKNOWN,Unknown,other,0.42
ER_F20_1min.txt,UNKNOWN,Unknown,other,0.29
ER_F21_1min.txt,UNKNOWN,Unknown,other,0.84
ER_F22_1min.txt,UNKNOWN,Unknown,other,0.58
ER_F23_1min.txt,UNKNOWN,Unknown,other,0.26
ER_F24_1min.txt,UNKNOWN,Unknown,other,0.58
ER_G09_1min.txt,UNKNOWN,Unknown,other,0.09
ER_G10_1min.txt,UNKNOWN,Unknown,other,0.10
ER_G11_1min.txt,UNKNOWN,Unknown,other,0.11
ER_G12_1min.txt,UNKNOWN,Unknown,other,0.06
ER_G13_1min.txt,UNKNOWN,Unknown,other,0.06
ER_G14_1min.txt,UNKNOWN,Unknown,other,0.09
ER_G15_1min.txt,UNKNOWN,Unknown,other,0.06
ER_G16_1min.txt,UNKNOWN,Unknown,other,0.05
ER_G17_1min.txt,UNKNOWN,Unknown,other,0.02
ER_G18_1min.txt,UNKNOWN,Unknown,other,0.12
ER_G19_1min.txt,UNKNOWN,Unknown,other,0.36
ER_G20_1min.txt,UNKNOWN,Unknown,other,0.44
ER_G21_1min.txt,UNKNOWN,Unknown,other,0.88
ER_G22_1min.txt,UNKNOWN,Unknown,other,0.56
ER_G23_1min.txt,UNKNOWN,Unknown,other,0.27
ER_G24_1min.txt,UNKNOWN,Unknown,other,0.61
ER_H08_1min.txt,UNKNOWN,Unknown,other,7.28
ER_H09_1min.txt,UNKNOWN,Unknown,other,13.16
ER_H10_1min.txt,UNKNOWN,Unknown,other,7.49
ER_H11_1min.txt,UNKNOWN,Unknown,other,12.67
ER_H12_1min.txt,UNKNOWN,Unknown,other,15.17
ER_H13_1min.txt,UNKNOWN,Unknown,other,16.65
ER_H14_1min.txt,UNKNOWN,Unknown,other,16.71
ER_H15_1min.txt,UNKNOWN,Unknown,other,15.96
ER_H16_1min.txt,UNKNOWN,Unknown,other,14.84
ER_H17_1min.txt,UNKNOWN,Unknown,other,14.07
ER_H18_1min.txt,UNKNOWN,Unknown,other,12.83
ER_H19_1min.txt,UNKNOWN,Unknown,other,13.70
ER_H20_1min.txt,UNKNOWN,Unknown,other,13.44
ER_H21_1min.txt,UNKNOWN,Unknown,other,14.02
ER_H22_1min.txt,UNKNOWN,Unknown,other,14.17
ER_H23_1min.txt,UNKNOWN,Unknown,other,17.76
ER_H24_1min.txt,UNKNOWN,Unknown,other,21.21
ER_J08_1min.txt,UNKNOWN,Unknown,other,0.13
ER_J09_1min.txt,UNKNOWN,Unknown,other,0.14
ER_J10_1min.txt,UNKNOWN,Unknown,other,0.08
ER_J11_1min.txt,UNKNOWN,Unknown,other,0.11
ER_J12_1min.txt,UNKNOWN,Unknown,other,0.07
ER_J13_1min.txt,UNKNOWN,Unknown,other,0.08
ER_J14_1min.txt,UNKNOWN,Unknown,other,0.09
ER_J15_1min.txt,UNKNOWN,Unknown,other,0.08
ER_J16_1min.txt,UNKNOWN,Unknown,other,0.09
ER_J17_1min.txt,UNKNOWN,Unknown,other,0.08
ER_J18_1min.txt,UNKNOWN,Unknown,other,0.27
ER_J19_1min.txt,UNKNOWN,Unknown,other,0.28
ER_J20_1min.txt,UNKNOWN,Unknown,other,0.64
ER_J21_1min.txt,UNKNOWN,Unknown,other,1.00
ER_J22_1min.txt,UNKNOWN,Unknown,other,0.35
ER_J23_1min.txt,UNKNOWN,Unknown,other,0.49
ER_J24_1min.txt,UNKNOWN,Unknown,other,0.50
ER_K08_1min.txt,UNKNOWN,Unknown,other,0.12
ER_K09_1min.txt,UNKNOWN,Unknown,other,0.11
ER_K10_1min.txt,UNKNOWN,Unknown,other,0.08
ER_K11_1min.txt,UNKNOWN,Unknown,other,0.04
ER_K12_1min.txt,UNKNOWN,Unknown,other,0.05
ER_K13_1min.txt,UNKNOWN,Unknown,other,0.09
ER_K14_1min.txt,UNKNOWN,Unknown,other,0.08
ER_K15_1min.txt,UNKNOWN,Unknown,other,0.06
ER_K16_1min.txt,UNKNOWN,Unknown,other,0.04
ER_K17_1min.txt,UNKNOWN,Unknown,other,0.09
ER_K18_1min.txt,UNKNOWN,Unknown,other,0.20
ER_K19_1min.txt,UNKNOWN,Unknown,other,0.28
ER_K20_1min.txt,UNKNOWN,Unknown,other,0.68
ER_K21_1min.txt,UNKNOWN,Unknown,other,0.99
ER_K22_1min.txt,UNKNOWN,Unknown,other,0.33
ER_K23_1min.txt,UNKNOWN,Unknown,other,0.44
ER_K24_1min.txt,UNKNOWN,Unknown,other,0.43
ER_M08_1min.txt,UNKNOWN,Unknown,other,8.19
ER_M09_1min.txt,UNKNOWN,Unknown,other,13.99
